"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"532","@tldtoday Holiday season MVP",FALSE,604,"tldtoday",2019-12-29 00:51:08,FALSE,"1211085382298660866","1211087216681922562","126124275","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MKBHD",7,FALSE,FALSE,NA,NA
"533","@tldtoday phew",FALSE,409,"tldtoday",2019-12-29 00:43:18,FALSE,"1211084531924496384","1211085248387276800","126124275","<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","MKBHD",8,FALSE,FALSE,NA,NA
"534","@tldtoday Uses cable management hole… wraps cables BACK around to desk anyway?! I need to have a word with whoever did this",FALSE,1059,"tldtoday",2019-12-29 00:39:41,FALSE,"1211081158580064257","1211084338261110784","126124275","<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","MKBHD",24,FALSE,FALSE,NA,NA
"535","@jeffboichuk No idea. You’d have to ask Travis hah",FALSE,631,"jeffboichuk",2019-12-28 17:11:55,FALSE,"1210971345770684416","1210971654123376642","922299968","<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","MKBHD",4,FALSE,FALSE,NA,NA
"536","@AlexOliver91 The same way the Lamborghini concept poster on some kid’s wall is iconic",FALSE,1839,"AlexOliver91",2019-12-28 17:09:23,FALSE,"1210970288348946434","1210971015276310529","235651289","<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","MKBHD",14,FALSE,FALSE,NA,NA
"537","Tesla may not pay for traditional “ads” but… they’re smart. Cybertruck is already borderline iconic 2 years before… https://t.co/mZC6OvjASW",FALSE,62480,NA,2019-12-28 16:50:19,TRUE,NA,"1210966216027844609",NA,"<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","MKBHD",5127,FALSE,FALSE,NA,NA
"538","@Harsha1306_ @WVFRM @ApplePodcasts @BrkmstrCylinder I’d be super down",FALSE,25,"Harsha1306_",2019-12-28 16:40:27,FALSE,"1210961254308704256","1210963734635720704","367549677","<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","MKBHD",1,FALSE,FALSE,NA,NA
"539","@SimoneGiertz Congrats!!",FALSE,673,"SimoneGiertz",2019-12-28 02:57:52,FALSE,"1210751467893575682","1210756725675937792","897861037","<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>","MKBHD",4,FALSE,FALSE,NA,NA
"540","@JonathanCaseyYT First good real answer I’ve actually seen",FALSE,2954,"JonathanCaseyYT",2019-12-28 02:02:56,FALSE,"1210742402194886657","1210742899924590595","235134482","<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","MKBHD",6,FALSE,FALSE,NA,NA
"541","@Human_420 You're welcome bro",FALSE,8885,"Human_420",2019-12-28 00:15:17,FALSE,"1210710462343593985","1210715810907295744","1148102196057300992","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MKBHD",34,FALSE,FALSE,NA,NA
"542","@BenSullins They'd be like ""wow this guy is smart""",FALSE,2856,"BenSullins",2019-12-27 23:57:06,FALSE,"1210709992723976194","1210711234317869057","824802244092522497","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MKBHD",7,FALSE,FALSE,NA,NA
"543","Conversation starter: If you were dropped back in time into January 1st 1800, how would you successfully prove you… https://t.co/bOajF2Og1V",FALSE,29620,NA,2019-12-27 23:48:13,TRUE,NA,"1210708997889757184",NA,"<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>","MKBHD",2270,FALSE,FALSE,NA,NA
"544","@robertoblake @GrahamStephan @MrBeastYT @ijustine @Tyler_Babin <U+0001F64C><U+0001F3FE>",FALSE,91,"robertoblake",2019-12-27 20:34:24,FALSE,"1210635053501419520","1210660223582642176","19003754","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MKBHD",0,FALSE,FALSE,NA,NA
"545","@palm <U+0001F605>",FALSE,25,"palm",2019-12-27 20:08:52,FALSE,"1210653278855299072","1210653795530821634","1035665052110475265","<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","MKBHD",0,FALSE,FALSE,NA,NA
"546","@Redstar875_ It would probably be completely fine, but they’d lose out on millions of potential sales dollars if th… https://t.co/dzTGfFEzqq",FALSE,11,"Redstar875_",2019-12-27 18:24:52,TRUE,"1210627007412916230","1210627623778443264","2477314969","<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","MKBHD",1,FALSE,FALSE,NA,NA
"547","@theMrMobile Tweet of the decade??",FALSE,1197,"theMrMobile",2019-12-27 18:10:30,FALSE,"1210623220459675649","1210624007197855745","380783806","<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","MKBHD",13,FALSE,FALSE,NA,NA
"548","@jonathanbalahad True. Not considered the best (on his own team) but incredibly player",FALSE,350,"jonathanbalahad",2019-12-27 14:35:46,FALSE,"1210569019880665089","1210569967931985922","574971799","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MKBHD",1,FALSE,FALSE,NA,NA
"549","@redletterdave I could see it. Or a Ben Simmons",FALSE,50,"redletterdave",2019-12-27 14:34:29,FALSE,"1210569328661278720","1210569644639244288","19743466","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MKBHD",1,FALSE,FALSE,NA,NA
"550","iPhone 11 Pro = LeBron James (<U+0001F410>)
Galaxy Fold = James Harden (breaking the game)
Galaxy Note 10+ = Giannis (best big… https://t.co/BZV1mVKyqu",FALSE,7125,NA,2019-12-27 14:30:46,TRUE,NA,"1210568708445409280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MKBHD",437,FALSE,FALSE,NA,NA
"551","@mgetzski S10 Plus? Quietly getting better every year",FALSE,153,"mgetzski",2019-12-27 14:14:36,FALSE,"1210538749815382016","1210564642931650560","6688822","<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>","MKBHD",2,FALSE,FALSE,NA,NA
"552","@MileHighAaron Oh true, that makes a lot of sense",FALSE,90,"MileHighAaron",2019-12-27 02:04:15,FALSE,"1210373581772689408","1210380843744673793","958742390692462593","<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>","MKBHD",2,FALSE,FALSE,NA,NA
"553","@hmsungkar <U+0001F62E>",FALSE,251,"hmsungkar",2019-12-27 01:26:45,FALSE,"1210366836509794304","1210371406694961156","1241299062","<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>","MKBHD",3,FALSE,FALSE,NA,NA
"554","NEW VIDEO - The $100,000 Gold iPhone! https://t.co/VR4pbPWnDQ - RT! https://t.co/Qg68SFzd6G",FALSE,8409,NA,2019-12-27 01:00:13,FALSE,NA,"1210364730440859649",NA,"<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","MKBHD",652,FALSE,FALSE,NA,NA
"555","Uploading…",FALSE,3562,NA,2019-12-27 00:45:18,FALSE,NA,"1210360974114508800",NA,"<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","MKBHD",51,FALSE,FALSE,NA,NA
"556","@austinnotduncan @MrBeastYT https://t.co/rs48M0bWZe",FALSE,2831,"austinnotduncan",2019-12-18 00:11:35,FALSE,"1207084470517432320","1207090998142222336","59023203","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MKBHD",18,FALSE,FALSE,NA,NA
"557","@MrBeastYT Only I can see the real number in the studio app <U+0001F607>",FALSE,9646,"MrBeastYT",2019-12-17 23:42:48,FALSE,"1207083300570968073","1207083756118577152","2455740283","<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>","MKBHD",62,FALSE,FALSE,NA,NA
"558","@reyeslieric @NehrNehr I wish I knew… it makes perfect logistical sense and I hope they do it, but there’s no telling when.",FALSE,44,"reyeslieric",2019-12-17 23:40:07,FALSE,"1207082820457418752","1207083081267593216","1312482258","<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","MKBHD",1,FALSE,FALSE,NA,NA
"559","@markgurman @tldtoday 28-core, dual Pro Vega 2, 384GB RAM and 4TB. A great spec for sure. I’ll be giving it back eventually.",FALSE,154,"markgurman",2019-12-17 23:36:38,FALSE,"1207081783847784449","1207082203773046784","15958614","<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","MKBHD",3,FALSE,FALSE,NA,NA
"560","@tldtoday @markgurman Turns out you have to dig slightly deeper than Geekbench scores to draw conclusion about performance! Fun facts!",FALSE,877,"tldtoday",2019-12-17 23:29:23,FALSE,"1207076956723769347","1207080380081352704","126124275","<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","MKBHD",24,FALSE,FALSE,NA,NA
"561","@LinusTech @MarkRober This 100% makes up for YouTube killing live sub counts. I’ve never been so excited <U+0001F62D>",FALSE,3180,"LinusTech",2019-12-17 23:27:59,FALSE,"1207078486172528640","1207080028128849927","403614288","<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","MKBHD",20,FALSE,FALSE,NA,NA
"562","Good Mythical Morning! https://t.co/SjqlN1U3hg https://t.co/oalne5JMaW",FALSE,17903,NA,2019-12-17 15:35:10,FALSE,NA,"1206961036714270720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MKBHD",521,FALSE,FALSE,NA,NA
"563","@SnazzyQ I remembered your ""everyone is dumb and wrong"" comments this round haha",FALSE,795,"SnazzyQ",2019-12-17 12:35:51,FALSE,"1206841465982345216","1206915912558895104","18055351","<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>","MKBHD",9,FALSE,FALSE,NA,NA
"564","@UrAvgConsumer Yeah, you can schedule from the app",FALSE,629,"UrAvgConsumer",2019-12-17 12:21:46,FALSE,"1206778659878658048","1206912365767397376","489066301","<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>","MKBHD",4,FALSE,FALSE,NA,NA
"565","@UrAvgConsumer That's the 1 time a year I voluntarily to go Tesla - it's 15 minutes from me and they can check up o… https://t.co/yizLHndTKQ",FALSE,1133,"UrAvgConsumer",2019-12-17 03:11:18,TRUE,"1206770418977300481","1206773837897048066","489066301","<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>","MKBHD",15,FALSE,FALSE,NA,NA
"566","@ijustine @NazimZaki And people said there was no downside to testing pre-release tech <U+0001F605>",FALSE,842,"ijustine",2019-12-17 02:39:59,FALSE,"1206763788172591104","1206765956816678912","7846","<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>","MKBHD",12,FALSE,FALSE,NA,NA
"567","@thatcodydueitt <U+0001F605>",FALSE,592,"thatcodydueitt",2019-12-17 02:03:29,FALSE,"1206743456942612483","1206756770498134022","363615446","<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>","MKBHD",1,FALSE,FALSE,NA,NA
"568","@Vyyyper Spoilers! <U+0001F605>",FALSE,116,"Vyyyper",2019-12-17 01:27:27,FALSE,"1206741233403650048","1206747702442287109","27676139","<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>","MKBHD",2,FALSE,FALSE,NA,NA
"569","Final Cut Pro on Catalina has an issue with png files (screenshots) so there's 5 seconds of this glitch for ya. It… https://t.co/KStSgzn1IN",FALSE,12603,NA,2019-12-17 00:55:46,TRUE,NA,"1206739730366390272",NA,"<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>","MKBHD",285,FALSE,FALSE,NA,NA
"570","NEW VIDEO - The Blind Smartphone Camera Test 2019! https://t.co/QpKBQJs9jF - RT! https://t.co/ZO319Dkx00",FALSE,13289,NA,2019-12-17 00:50:23,FALSE,NA,"1206738374750605314",NA,"<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","MKBHD",1475,FALSE,FALSE,NA,NA
"571","Uploading… <U+0001F440>",FALSE,4953,NA,2019-12-17 00:37:57,FALSE,NA,"1206735246835822593",NA,"<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","MKBHD",71,FALSE,FALSE,NA,NA
"572","@vincenzolandino @Twitter @verified Hm. I guess that would just let you follow tweets that use my name in text?",FALSE,122,"vincenzolandino",2019-12-16 22:52:18,FALSE,"1206704507972919297","1206708658563891200","947914190","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MKBHD",0,FALSE,FALSE,NA,NA
"573","Google Pixel 4
iPhone 11 Pro
Samsung Galaxy Note 10
Google Pixel 3A
Samsung Galaxy S10e
OnePlus 7T Pro
OnePlus 7T
H… https://t.co/866FnTQE7Q",FALSE,43486,NA,2019-12-16 20:21:06,TRUE,NA,"1206670606235848705",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MKBHD",2828,FALSE,FALSE,NA,NA
"574","@MichelleKhare @johniadarola @WVFRM @dartmouthulti That's dope! They've been so good too <U+0001F525><U+0001F525>",FALSE,20,"MichelleKhare",2019-12-16 17:50:23,FALSE,"1206625457556185088","1206632678331731968","2225667127","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MKBHD",0,FALSE,FALSE,NA,NA
"575","New Episode! Retro Tech: Sega Genesis https://t.co/U3k9caMs7C https://t.co/WTc2yQBJww",FALSE,4732,NA,2019-12-16 17:30:24,FALSE,NA,"1206627650984386560",NA,"<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","MKBHD",252,FALSE,FALSE,NA,NA
"576","G vs H",FALSE,1654,NA,2019-12-05 21:00:10,FALSE,NA,"1202694172588859392",NA,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>","MKBHD",155,FALSE,FALSE,NA,NA
"577","E vs F",FALSE,1665,NA,2019-12-05 21:00:05,FALSE,NA,"1202694154033287169",NA,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>","MKBHD",161,FALSE,FALSE,NA,NA
"578","C vs D",FALSE,1812,NA,2019-12-05 21:00:01,FALSE,NA,"1202694134068367370",NA,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>","MKBHD",164,FALSE,FALSE,NA,NA
"579","A vs B",FALSE,6156,NA,2019-12-05 20:59:55,FALSE,NA,"1202694109338750980",NA,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>","MKBHD",367,FALSE,FALSE,NA,NA
"580","Alright Twitter, welcome back to the ultimate People’s Choice experiment

This is a 16-way blind smartphone camera… https://t.co/6j9rhVVgWw",FALSE,34427,NA,2019-12-05 20:56:27,TRUE,NA,"1202693237196165120",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MKBHD",2931,FALSE,FALSE,NA,NA
"581","Us: You gonna keep that lightning port forever?

Apple: Don't make me

Us: Maybe it's time to move on

Apple: You d… https://t.co/UpYOWgoX3D",FALSE,51626,NA,2019-12-05 20:10:54,TRUE,NA,"1202681773248991232",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MKBHD",7966,FALSE,FALSE,NA,NA
"582","YouTube Rewind 2019 is live. Goes back to the roots of just straight up counting down the biggest hits on the site… https://t.co/PUZLDbBJmR",FALSE,7347,NA,2019-12-05 18:21:28,TRUE,NA,"1202654233700524035",NA,"<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","MKBHD",379,FALSE,FALSE,NA,NA
"583","@shadai_perez That’s the dream",FALSE,130,"shadai_perez",2019-12-05 16:49:57,FALSE,"1202630146559238144","1202631205235167232","42797589","<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","MKBHD",2,FALSE,FALSE,NA,NA
"584","@DougDeMuro Much love for the inspiration!",FALSE,421,"DougDeMuro",2019-12-05 15:43:18,FALSE,"1202612712225701888","1202614429654962176","1219731110","<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>","MKBHD",1,FALSE,FALSE,NA,NA
"585","@WSBTVCameraMan <U+0001F605>",FALSE,123,"WSBTVCameraMan",2019-12-05 14:30:02,FALSE,"1202591753603301376","1202595994162155523","377692130","<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","MKBHD",0,FALSE,FALSE,NA,NA
"586","NEW VIDEO - Testing Real 5G: Part 2! https://t.co/WjhOBHFk4u - RT! https://t.co/JmrgDDlakP",FALSE,9786,NA,2019-12-05 14:00:28,FALSE,NA,"1202588550702813187",NA,"<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","MKBHD",587,FALSE,FALSE,NA,NA
"587","Dropping a new video the same day as YouTube Rewind? What could possibly go wrong! New video in 5 minutes...",FALSE,10533,NA,2019-12-05 13:55:04,FALSE,NA,"1202587193425969157",NA,"<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>","MKBHD",182,FALSE,FALSE,NA,NA
"588","*world records* dammit Twitter we still need a typo edit button",FALSE,13484,"MKBHD",2019-12-05 04:07:37,FALSE,"1202439003783548928","1202439357631778816","29873662","<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>","MKBHD",292,FALSE,FALSE,NA,NA
"589","@Sam0711er Only when it's actually true haha",FALSE,855,"Sam0711er",2019-11-25 12:40:16,FALSE,"1198942955937116160","1198944492474306560","2225669085","<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>","MKBHD",3,FALSE,FALSE,NA,NA
"590","@daanyk55 @switchpod Love it so far. Used it at the CyberTruck event.",FALSE,201,"daantalks",2019-11-25 12:39:29,FALSE,"1198942878946545666","1198944294729633797","121021503","<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>","MKBHD",1,FALSE,FALSE,NA,NA
"591","So Peak Design just unveiled their V2 line of everyday backpacks. New materials, updated design, more magnets...

I… https://t.co/q9VjSc0Vzv",FALSE,10234,NA,2019-11-25 12:33:00,TRUE,NA,"1198942662163865600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MKBHD",290,FALSE,FALSE,NA,NA
